names,index,setting,Core,Parallelism,cri,makespan
other ,712,NoCri ,4,40,20,43925
our ,713,NoCri,4,40,20,41063
other ,713,NoCri ,4,40,20,50532
our ,714,NoCri,4,40,20,41063
other ,714,NoCri ,4,40,20,44071
our ,715,NoCri,4,40,20,41063
other ,715,NoCri ,4,40,20,43200
our ,716,NoCri,4,40,20,41063
other ,716,NoCri ,4,40,20,42131
our ,717,NoCri,4,40,20,41063
other ,717,NoCri ,4,40,20,43530
our ,718,NoCri,4,40,20,41063
other ,718,NoCri ,4,40,20,44051
our ,719,NoCri,4,40,20,41063
other ,719,NoCri ,4,40,20,42752
our ,720,NoCri,4,40,20,41063
other ,720,NoCri ,4,40,20,41615
our ,721,NoCri,4,40,20,41063
other ,721,NoCri ,4,40,20,44946
our ,722,NoCri,4,40,20,41063
other ,722,NoCri ,4,40,20,47565
our ,723,NoCri,4,40,20,41063
other ,723,NoCri ,4,40,20,43121
our ,724,NoCri,4,40,20,41063
other ,724,NoCri ,4,40,20,43496
our ,725,NoCri,4,40,20,41063
other ,725,NoCri ,4,40,20,44222
our ,726,NoCri,4,40,20,41063
other ,726,NoCri ,4,40,20,42427
our ,727,NoCri,4,40,20,41063
other ,727,NoCri ,4,40,20,42559
our ,728,NoCri,4,40,20,41063
other ,728,NoCri ,4,40,20,50059
our ,729,NoCri,4,40,20,41063
other ,729,NoCri ,4,40,20,48979
our ,730,NoCri,4,40,20,41063
other ,730,NoCri ,4,40,20,45972
our ,731,NoCri,4,40,20,41063
other ,731,NoCri ,4,40,20,46228
our ,732,NoCri,4,40,20,41063
other ,732,NoCri ,4,40,20,43591
our ,733,NoCri,4,40,20,41063
other ,733,NoCri ,4,40,20,43952
our ,734,NoCri,4,40,20,41063
other ,734,NoCri ,4,40,20,41143
our ,735,NoCri,4,40,20,41063
other ,735,NoCri ,4,40,20,42255
our ,736,NoCri,4,40,20,41063
other ,736,NoCri ,4,40,20,43110
our ,737,NoCri,4,40,20,41063
other ,737,NoCri ,4,40,20,46499
our ,738,NoCri,4,40,20,41063
other ,738,NoCri ,4,40,20,43213
our ,739,NoCri,4,40,20,41063
other ,739,NoCri ,4,40,20,51124
our ,740,NoCri,4,40,20,41063
other ,740,NoCri ,4,40,20,43253
our ,741,NoCri,4,40,20,41063
other ,741,NoCri ,4,40,20,44712
our ,742,NoCri,4,40,20,41063
other ,742,NoCri ,4,40,20,42565
our ,743,NoCri,4,40,20,41063
other ,743,NoCri ,4,40,20,44602
our ,744,NoCri,4,40,20,41063
other ,744,NoCri ,4,40,20,45476
our ,745,NoCri,4,40,20,41063
other ,745,NoCri ,4,40,20,49481
our ,746,NoCri,4,40,20,41063
other ,746,NoCri ,4,40,20,42564
our ,747,NoCri,4,40,20,41063
other ,747,NoCri ,4,40,20,47593
our ,748,NoCri,4,40,20,41063
other ,748,NoCri ,4,40,20,48890
our ,749,NoCri,4,40,20,41063
other ,749,NoCri ,4,40,20,43449
our ,750,NoCri,4,40,20,41063
other ,750,NoCri ,4,40,20,45463
our ,751,NoCri,4,40,20,41063
other ,751,NoCri ,4,40,20,44579
our ,752,NoCri,4,40,20,41063
other ,752,NoCri ,4,40,20,49057
our ,753,NoCri,4,40,20,41063
other ,753,NoCri ,4,40,20,43342
our ,754,NoCri,4,40,20,41063
other ,754,NoCri ,4,40,20,42907
our ,755,NoCri,4,40,20,41063
other ,755,NoCri ,4,40,20,41253
our ,756,NoCri,4,40,20,41063
other ,756,NoCri ,4,40,20,42844
our ,757,NoCri,4,40,20,41063
other ,757,NoCri ,4,40,20,48335
our ,758,NoCri,4,40,20,41063
other ,758,NoCri ,4,40,20,42339
our ,759,NoCri,4,40,20,41063
other ,759,NoCri ,4,40,20,44991
our ,760,NoCri,4,40,20,41063
other ,760,NoCri ,4,40,20,42603
our ,761,NoCri,4,40,20,41063
other ,761,NoCri ,4,40,20,42252
our ,762,NoCri,4,40,20,41063
other ,762,NoCri ,4,40,20,44349
our ,763,NoCri,4,40,20,41063
other ,763,NoCri ,4,40,20,45183
our ,764,NoCri,4,40,20,41063
other ,764,NoCri ,4,40,20,41364
our ,765,NoCri,4,40,20,41063
other ,765,NoCri ,4,40,20,44363
our ,766,NoCri,4,40,20,41063
other ,766,NoCri ,4,40,20,42827
our ,767,NoCri,4,40,20,41063
other ,767,NoCri ,4,40,20,43883
our ,768,NoCri,4,40,20,41063
other ,768,NoCri ,4,40,20,46321
our ,769,NoCri,4,40,20,41063
other ,769,NoCri ,4,40,20,45820
our ,770,NoCri,4,40,20,41063
other ,770,NoCri ,4,40,20,44253
our ,771,NoCri,4,40,20,41063
other ,771,NoCri ,4,40,20,44156
our ,772,NoCri,4,40,20,41063
other ,772,NoCri ,4,40,20,48283
our ,773,NoCri,4,40,20,41063
other ,773,NoCri ,4,40,20,43773
our ,774,NoCri,4,40,20,41063
other ,774,NoCri ,4,40,20,44523
our ,775,NoCri,4,40,20,41063
other ,775,NoCri ,4,40,20,41778
our ,776,NoCri,4,40,20,41063
other ,776,NoCri ,4,40,20,41848
our ,777,NoCri,4,40,20,41063
other ,777,NoCri ,4,40,20,50319
our ,778,NoCri,4,40,20,41063
other ,778,NoCri ,4,40,20,41574
our ,779,NoCri,4,40,20,41063
other ,779,NoCri ,4,40,20,46953
our ,780,NoCri,4,40,20,41063
other ,780,NoCri ,4,40,20,42793
our ,781,NoCri,4,40,20,41063
other ,781,NoCri ,4,40,20,42201
our ,782,NoCri,4,40,20,41063
other ,782,NoCri ,4,40,20,42144
our ,783,NoCri,4,40,20,41063
other ,783,NoCri ,4,40,20,41542
our ,784,NoCri,4,40,20,41063
other ,784,NoCri ,4,40,20,45100
our ,785,NoCri,4,40,20,41063
other ,785,NoCri ,4,40,20,50601
our ,786,NoCri,4,40,20,41063
other ,786,NoCri ,4,40,20,48739
our ,787,NoCri,4,40,20,41063
other ,787,NoCri ,4,40,20,42369
our ,788,NoCri,4,40,20,41063
other ,788,NoCri ,4,40,20,43057
our ,789,NoCri,4,40,20,41063
other ,789,NoCri ,4,40,20,43720
our ,790,NoCri,4,40,20,41063
other ,790,NoCri ,4,40,20,45145
our ,791,NoCri,4,40,20,41063
other ,791,NoCri ,4,40,20,44645
our ,792,NoCri,4,40,20,41063
other ,792,NoCri ,4,40,20,42236
our ,793,NoCri,4,40,20,41063
other ,793,NoCri ,4,40,20,44907
our ,794,NoCri,4,40,20,41063
other ,794,NoCri ,4,40,20,44327
our ,795,NoCri,4,40,20,41063
other ,795,NoCri ,4,40,20,41378
our ,796,NoCri,4,40,20,41063
other ,796,NoCri ,4,40,20,45333
our ,797,NoCri,4,40,20,41063
other ,797,NoCri ,4,40,20,49555
our ,798,NoCri,4,40,20,41063
other ,798,NoCri ,4,40,20,43354
our ,799,NoCri,4,40,20,41063
other ,799,NoCri ,4,40,20,47170
our ,800,NoCri,4,40,20,41063
other ,800,NoCri ,4,40,20,44815
our ,801,NoCri,4,40,20,41063
other ,801,NoCri ,4,40,20,44233
our ,802,NoCri,4,40,20,41063
other ,802,NoCri ,4,40,20,47144
our ,803,NoCri,4,40,20,41063
other ,803,NoCri ,4,40,20,46994
our ,804,NoCri,4,40,20,41063
other ,804,NoCri ,4,40,20,43578
our ,805,NoCri,4,40,20,41063
other ,805,NoCri ,4,40,20,45046
our ,806,NoCri,4,40,20,41063
other ,806,NoCri ,4,40,20,49284
our ,807,NoCri,4,40,20,41063
other ,807,NoCri ,4,40,20,44542
our ,808,NoCri,4,40,20,41063
other ,808,NoCri ,4,40,20,42692
our ,809,NoCri,4,40,20,41063
other ,809,NoCri ,4,40,20,42637
our ,810,NoCri,4,40,20,41063
other ,810,NoCri ,4,40,20,47087
our ,811,NoCri,4,40,20,41063
other ,811,NoCri ,4,40,20,42972
our ,812,NoCri,4,40,20,41063
other ,812,NoCri ,4,40,20,44273
our ,813,NoCri,4,40,20,41063
other ,813,NoCri ,4,40,20,43008
our ,814,NoCri,4,40,20,41063
other ,814,NoCri ,4,40,20,42063
our ,815,NoCri,4,40,20,41063
other ,815,NoCri ,4,40,20,41844
our ,816,NoCri,4,40,20,41063
other ,816,NoCri ,4,40,20,45672
our ,817,NoCri,4,40,20,41063
other ,817,NoCri ,4,40,20,43432
our ,818,NoCri,4,40,20,41063
other ,818,NoCri ,4,40,20,42645
our ,819,NoCri,4,40,20,41063
other ,819,NoCri ,4,40,20,43372
our ,820,NoCri,4,40,20,41063
other ,820,NoCri ,4,40,20,45052
our ,821,NoCri,4,40,20,41063
other ,821,NoCri ,4,40,20,42655
our ,822,NoCri,4,40,20,41063
other ,822,NoCri ,4,40,20,45544
our ,823,NoCri,4,40,20,41063
other ,823,NoCri ,4,40,20,43738
our ,824,NoCri,4,40,20,41063
other ,824,NoCri ,4,40,20,44417
our ,825,NoCri,4,40,20,41063
other ,825,NoCri ,4,40,20,44897
our ,826,NoCri,4,40,20,41063
other ,826,NoCri ,4,40,20,41754
our ,827,NoCri,4,40,20,41063
other ,827,NoCri ,4,40,20,41297
our ,828,NoCri,4,40,20,41063
other ,828,NoCri ,4,40,20,42809
our ,829,NoCri,4,40,20,41063
other ,829,NoCri ,4,40,20,44268
our ,830,NoCri,4,40,20,41063
other ,830,NoCri ,4,40,20,50166
our ,831,NoCri,4,40,20,41063
other ,831,NoCri ,4,40,20,49409
our ,832,NoCri,4,40,20,41063
other ,832,NoCri ,4,40,20,43659
our ,833,NoCri,4,40,20,41063
other ,833,NoCri ,4,40,20,44545
our ,834,NoCri,4,40,20,41063
other ,834,NoCri ,4,40,20,43536
our ,835,NoCri,4,40,20,41063
other ,835,NoCri ,4,40,20,46504
our ,836,NoCri,4,40,20,41063
other ,836,NoCri ,4,40,20,45807
our ,837,NoCri,4,40,20,41063
other ,837,NoCri ,4,40,20,43543
our ,838,NoCri,4,40,20,41063
other ,838,NoCri ,4,40,20,46250
our ,839,NoCri,4,40,20,41063
other ,839,NoCri ,4,40,20,45214
our ,840,NoCri,4,40,20,41063
other ,840,NoCri ,4,40,20,41743
our ,841,NoCri,4,40,20,41063
other ,841,NoCri ,4,40,20,41467
our ,842,NoCri,4,40,20,41063
other ,842,NoCri ,4,40,20,43304
our ,843,NoCri,4,40,20,41063
other ,843,NoCri ,4,40,20,44084
our ,844,NoCri,4,40,20,41063
other ,844,NoCri ,4,40,20,42692
our ,845,NoCri,4,40,20,41063
other ,845,NoCri ,4,40,20,49841
our ,846,NoCri,4,40,20,41063
other ,846,NoCri ,4,40,20,47495
our ,847,NoCri,4,40,20,41063
other ,847,NoCri ,4,40,20,47366
our ,848,NoCri,4,40,20,41063
other ,848,NoCri ,4,40,20,49833
our ,849,NoCri,4,40,20,41063
other ,849,NoCri ,4,40,20,42075
our ,850,NoCri,4,40,20,41063
other ,850,NoCri ,4,40,20,41975
our ,851,NoCri,4,40,20,41063
other ,851,NoCri ,4,40,20,41955
our ,852,NoCri,4,40,20,41063
other ,852,NoCri ,4,40,20,41968
our ,853,NoCri,4,40,20,41063
other ,853,NoCri ,4,40,20,42509
our ,854,NoCri,4,40,20,41063
other ,854,NoCri ,4,40,20,45226
our ,855,NoCri,4,40,20,41063
other ,855,NoCri ,4,40,20,45059
our ,856,NoCri,4,40,20,41063
other ,856,NoCri ,4,40,20,44964
our ,857,NoCri,4,40,20,41063
other ,857,NoCri ,4,40,20,41032
our ,858,NoCri,4,40,20,41063
other ,858,NoCri ,4,40,20,41494
our ,859,NoCri,4,40,20,41063
other ,859,NoCri ,4,40,20,43459
our ,860,NoCri,4,40,20,41063
other ,860,NoCri ,4,40,20,46442
our ,861,NoCri,4,40,20,41063
other ,861,NoCri ,4,40,20,42768
our ,862,NoCri,4,40,20,41063
other ,862,NoCri ,4,40,20,51846
our ,863,NoCri,4,40,20,41063
other ,863,NoCri ,4,40,20,45667
our ,864,NoCri,4,40,20,41063
other ,864,NoCri ,4,40,20,42094
our ,865,NoCri,4,40,20,41063
other ,865,NoCri ,4,40,20,46267
our ,866,NoCri,4,40,20,41063
other ,866,NoCri ,4,40,20,50631
our ,867,NoCri,4,40,20,41063
other ,867,NoCri ,4,40,20,42871
our ,868,NoCri,4,40,20,41063
other ,868,NoCri ,4,40,20,42847
our ,869,NoCri,4,40,20,41063
other ,869,NoCri ,4,40,20,43378
our ,870,NoCri,4,40,20,41063
other ,870,NoCri ,4,40,20,50536
our ,871,NoCri,4,40,20,41063
other ,871,NoCri ,4,40,20,44231
our ,872,NoCri,4,40,20,41063
other ,872,NoCri ,4,40,20,47000
our ,873,NoCri,4,40,20,41063
other ,873,NoCri ,4,40,20,48085
our ,874,NoCri,4,40,20,41063
other ,874,NoCri ,4,40,20,45216
our ,875,NoCri,4,40,20,41063
other ,875,NoCri ,4,40,20,42137
our ,876,NoCri,4,40,20,41063
other ,876,NoCri ,4,40,20,46243
our ,877,NoCri,4,40,20,41063
other ,877,NoCri ,4,40,20,46718
our ,878,NoCri,4,40,20,41063
other ,878,NoCri ,4,40,20,43819
our ,879,NoCri,4,40,20,41063
other ,879,NoCri ,4,40,20,41230
our ,880,NoCri,4,40,20,41063
other ,880,NoCri ,4,40,20,44403
our ,881,NoCri,4,40,20,41063
other ,881,NoCri ,4,40,20,43734
our ,882,NoCri,4,40,20,41063
other ,882,NoCri ,4,40,20,41891
our ,883,NoCri,4,40,20,41063
other ,883,NoCri ,4,40,20,42014
our ,884,NoCri,4,40,20,41063
other ,884,NoCri ,4,40,20,41691
our ,885,NoCri,4,40,20,41063
other ,885,NoCri ,4,40,20,50874
our ,886,NoCri,4,40,20,41063
other ,886,NoCri ,4,40,20,41763
our ,887,NoCri,4,40,20,41063
other ,887,NoCri ,4,40,20,48114
our ,888,NoCri,4,40,20,41063
other ,888,NoCri ,4,40,20,42725
our ,889,NoCri,4,40,20,41063
other ,889,NoCri ,4,40,20,43973
our ,890,NoCri,4,40,20,41063
other ,890,NoCri ,4,40,20,44689
our ,891,NoCri,4,40,20,41063
other ,891,NoCri ,4,40,20,42629
our ,892,NoCri,4,40,20,41063
other ,892,NoCri ,4,40,20,44141
our ,893,NoCri,4,40,20,41063
other ,893,NoCri ,4,40,20,43568
our ,894,NoCri,4,40,20,41063
other ,894,NoCri ,4,40,20,44298
our ,895,NoCri,4,40,20,41063
other ,895,NoCri ,4,40,20,45169
our ,896,NoCri,4,40,20,41063
other ,896,NoCri ,4,40,20,46290
our ,897,NoCri,4,40,20,41063
other ,897,NoCri ,4,40,20,44282
our ,898,NoCri,4,40,20,41063
other ,898,NoCri ,4,40,20,47214
our ,899,NoCri,4,40,20,41063
other ,899,NoCri ,4,40,20,42742
our ,900,NoCri,4,40,20,41063
other ,900,NoCri ,4,40,20,43237
our ,901,NoCri,4,40,20,41063
other ,901,NoCri ,4,40,20,49239
our ,902,NoCri,4,40,20,41063
other ,902,NoCri ,4,40,20,43070
our ,903,NoCri,4,40,20,41063
other ,903,NoCri ,4,40,20,47404
our ,904,NoCri,4,40,20,41063
other ,904,NoCri ,4,40,20,46339
our ,905,NoCri,4,40,20,41063
other ,905,NoCri ,4,40,20,45601
our ,906,NoCri,4,40,20,41063
other ,906,NoCri ,4,40,20,49691
our ,907,NoCri,4,40,20,41063
other ,907,NoCri ,4,40,20,44233
our ,908,NoCri,4,40,20,41063
other ,908,NoCri ,4,40,20,42799
our ,909,NoCri,4,40,20,41063
other ,909,NoCri ,4,40,20,45019
our ,910,NoCri,4,40,20,41063
other ,910,NoCri ,4,40,20,48120
our ,911,NoCri,4,40,20,41063
other ,911,NoCri ,4,40,20,42967
our ,912,NoCri,4,40,20,41063
other ,912,NoCri ,4,40,20,49913
our ,913,NoCri,4,40,20,41063
other ,913,NoCri ,4,40,20,45881
our ,914,NoCri,4,40,20,41063
other ,914,NoCri ,4,40,20,44638
our ,915,NoCri,4,40,20,41063
other ,915,NoCri ,4,40,20,48043
our ,916,NoCri,4,40,20,41063
other ,916,NoCri ,4,40,20,41689
our ,917,NoCri,4,40,20,41063
other ,917,NoCri ,4,40,20,43998
our ,918,NoCri,4,40,20,41063
other ,918,NoCri ,4,40,20,42425
our ,919,NoCri,4,40,20,41063
other ,919,NoCri ,4,40,20,45458
our ,920,NoCri,4,40,20,41063
other ,920,NoCri ,4,40,20,41515
our ,921,NoCri,4,40,20,41063
other ,921,NoCri ,4,40,20,45217
our ,922,NoCri,4,40,20,41063
other ,922,NoCri ,4,40,20,42958
our ,923,NoCri,4,40,20,41063
other ,923,NoCri ,4,40,20,42850
our ,924,NoCri,4,40,20,41063
other ,924,NoCri ,4,40,20,47363
our ,925,NoCri,4,40,20,41063
other ,925,NoCri ,4,40,20,42108
our ,926,NoCri,4,40,20,41063
other ,926,NoCri ,4,40,20,44014
our ,927,NoCri,4,40,20,41063
other ,927,NoCri ,4,40,20,45438
our ,928,NoCri,4,40,20,41063
other ,928,NoCri ,4,40,20,44552
our ,929,NoCri,4,40,20,41063
other ,929,NoCri ,4,40,20,42073
our ,930,NoCri,4,40,20,41063
other ,930,NoCri ,4,40,20,44683
our ,931,NoCri,4,40,20,41063
other ,931,NoCri ,4,40,20,42472
our ,932,NoCri,4,40,20,41063
other ,932,NoCri ,4,40,20,43130
our ,933,NoCri,4,40,20,41063
other ,933,NoCri ,4,40,20,42616
our ,934,NoCri,4,40,20,41063
other ,934,NoCri ,4,40,20,42018
our ,935,NoCri,4,40,20,41063
other ,935,NoCri ,4,40,20,51427
our ,936,NoCri,4,40,20,41063
other ,936,NoCri ,4,40,20,48386
our ,937,NoCri,4,40,20,41063
other ,937,NoCri ,4,40,20,42027
our ,938,NoCri,4,40,20,41063
other ,938,NoCri ,4,40,20,44391
our ,939,NoCri,4,40,20,41063
other ,939,NoCri ,4,40,20,44438
our ,940,NoCri,4,40,20,41063
other ,940,NoCri ,4,40,20,43551
our ,941,NoCri,4,40,20,41063
other ,941,NoCri ,4,40,20,42932
our ,942,NoCri,4,40,20,41063
other ,942,NoCri ,4,40,20,47072
our ,943,NoCri,4,40,20,41063
other ,943,NoCri ,4,40,20,44407
our ,944,NoCri,4,40,20,41063
other ,944,NoCri ,4,40,20,43503
our ,945,NoCri,4,40,20,41063
other ,945,NoCri ,4,40,20,45625
our ,946,NoCri,4,40,20,41063
other ,946,NoCri ,4,40,20,45266
our ,947,NoCri,4,40,20,41063
other ,947,NoCri ,4,40,20,49192
our ,948,NoCri,4,40,20,41063
other ,948,NoCri ,4,40,20,43209
our ,949,NoCri,4,40,20,41063
other ,949,NoCri ,4,40,20,44771
our ,950,NoCri,4,40,20,41063
other ,950,NoCri ,4,40,20,44537
our ,951,NoCri,4,40,20,41063
other ,951,NoCri ,4,40,20,45578
our ,952,NoCri,4,40,20,41063
other ,952,NoCri ,4,40,20,46895
our ,953,NoCri,4,40,20,41063
other ,953,NoCri ,4,40,20,46569
our ,954,NoCri,4,40,20,41063
other ,954,NoCri ,4,40,20,43081
our ,955,NoCri,4,40,20,41063
other ,955,NoCri ,4,40,20,44066
our ,956,NoCri,4,40,20,41063
other ,956,NoCri ,4,40,20,41632
our ,957,NoCri,4,40,20,41063
other ,957,NoCri ,4,40,20,42360
our ,958,NoCri,4,40,20,41063
other ,958,NoCri ,4,40,20,42445
our ,959,NoCri,4,40,20,41063
other ,959,NoCri ,4,40,20,46352
our ,960,NoCri,4,40,20,41063
other ,960,NoCri ,4,40,20,46631
our ,961,NoCri,4,40,20,41063
other ,961,NoCri ,4,40,20,43218
our ,962,NoCri,4,40,20,41063
other ,962,NoCri ,4,40,20,45055
our ,963,NoCri,4,40,20,41063
other ,963,NoCri ,4,40,20,42413
our ,964,NoCri,4,40,20,41063
other ,964,NoCri ,4,40,20,46311
our ,965,NoCri,4,40,20,41063
other ,965,NoCri ,4,40,20,44305
our ,966,NoCri,4,40,20,41063
other ,966,NoCri ,4,40,20,44467
our ,967,NoCri,4,40,20,41063
other ,967,NoCri ,4,40,20,46578
our ,968,NoCri,4,40,20,41063
other ,968,NoCri ,4,40,20,42568
our ,969,NoCri,4,40,20,41063
other ,969,NoCri ,4,40,20,43585
our ,970,NoCri,4,40,20,41063
other ,970,NoCri ,4,40,20,41127
our ,971,NoCri,4,40,20,41063
other ,971,NoCri ,4,40,20,42118
our ,972,NoCri,4,40,20,41063
other ,972,NoCri ,4,40,20,46048
our ,973,NoCri,4,40,20,41063
other ,973,NoCri ,4,40,20,44990
our ,974,NoCri,4,40,20,41063
other ,974,NoCri ,4,40,20,47145
our ,975,NoCri,4,40,20,41063
other ,975,NoCri ,4,40,20,42454
our ,976,NoCri,4,40,20,41063
other ,976,NoCri ,4,40,20,46371
our ,977,NoCri,4,40,20,41063
other ,977,NoCri ,4,40,20,43703
our ,978,NoCri,4,40,20,41063
other ,978,NoCri ,4,40,20,50598
our ,979,NoCri,4,40,20,41063
other ,979,NoCri ,4,40,20,44711
our ,980,NoCri,4,40,20,41063
other ,980,NoCri ,4,40,20,50336
our ,981,NoCri,4,40,20,41063
other ,981,NoCri ,4,40,20,49577
our ,982,NoCri,4,40,20,41063
other ,982,NoCri ,4,40,20,44050
our ,983,NoCri,4,40,20,41063
other ,983,NoCri ,4,40,20,49772
our ,984,NoCri,4,40,20,41063
other ,984,NoCri ,4,40,20,43851
our ,985,NoCri,4,40,20,41063
other ,985,NoCri ,4,40,20,44630
our ,986,NoCri,4,40,20,41063
other ,986,NoCri ,4,40,20,43809
our ,987,NoCri,4,40,20,41063
other ,987,NoCri ,4,40,20,44273
our ,988,NoCri,4,40,20,41063
other ,988,NoCri ,4,40,20,43371
our ,989,NoCri,4,40,20,41063
other ,989,NoCri ,4,40,20,42309
our ,990,NoCri,4,40,20,41063
other ,990,NoCri ,4,40,20,42728
our ,991,NoCri,4,40,20,41063
other ,991,NoCri ,4,40,20,49799
our ,992,NoCri,4,40,20,41063
other ,992,NoCri ,4,40,20,43929
our ,993,NoCri,4,40,20,41063
other ,993,NoCri ,4,40,20,45253
our ,994,NoCri,4,40,20,41063
other ,994,NoCri ,4,40,20,50596
our ,995,NoCri,4,40,20,41063
other ,995,NoCri ,4,40,20,44286
our ,996,NoCri,4,40,20,41063
other ,996,NoCri ,4,40,20,49931
our ,997,NoCri,4,40,20,41063
other ,997,NoCri ,4,40,20,44033
our ,998,NoCri,4,40,20,41063
other ,998,NoCri ,4,40,20,46378
our ,999,NoCri,4,40,20,41063
other ,999,NoCri ,4,40,20,51173
our ,0,NoCri,4,40,25,41737
other ,0,NoCri ,4,40,25,41355
our ,1,NoCri,4,40,25,41737
other ,1,NoCri ,4,40,25,46806
our ,2,NoCri,4,40,25,41737
other ,2,NoCri ,4,40,25,41505
our ,3,NoCri,4,40,25,41737
other ,3,NoCri ,4,40,25,42273
our ,4,NoCri,4,40,25,41737
other ,4,NoCri ,4,40,25,45107
our ,5,NoCri,4,40,25,41737
other ,5,NoCri ,4,40,25,44031
our ,6,NoCri,4,40,25,41737
other ,6,NoCri ,4,40,25,44393
our ,7,NoCri,4,40,25,41737
other ,7,NoCri ,4,40,25,47106
our ,8,NoCri,4,40,25,41737
other ,8,NoCri ,4,40,25,40373
our ,9,NoCri,4,40,25,41737
other ,9,NoCri ,4,40,25,45689
our ,10,NoCri,4,40,25,41737
other ,10,NoCri ,4,40,25,40665
our ,11,NoCri,4,40,25,41737
other ,11,NoCri ,4,40,25,44907
our ,12,NoCri,4,40,25,41737
other ,12,NoCri ,4,40,25,44210
our ,13,NoCri,4,40,25,41737
other ,13,NoCri ,4,40,25,42859
our ,14,NoCri,4,40,25,41737
other ,14,NoCri ,4,40,25,43983
our ,15,NoCri,4,40,25,41737
other ,15,NoCri ,4,40,25,42104
our ,16,NoCri,4,40,25,41737
other ,16,NoCri ,4,40,25,46110
our ,17,NoCri,4,40,25,41737
other ,17,NoCri ,4,40,25,40458
our ,18,NoCri,4,40,25,41737
other ,18,NoCri ,4,40,25,42004
our ,19,NoCri,4,40,25,41737
other ,19,NoCri ,4,40,25,43355
our ,20,NoCri,4,40,25,41737
other ,20,NoCri ,4,40,25,45109
our ,21,NoCri,4,40,25,41737
other ,21,NoCri ,4,40,25,44401
our ,22,NoCri,4,40,25,41737
other ,22,NoCri ,4,40,25,46291
our ,23,NoCri,4,40,25,41737
other ,23,NoCri ,4,40,25,39972
our ,24,NoCri,4,40,25,41737
other ,24,NoCri ,4,40,25,42461
our ,25,NoCri,4,40,25,41737
other ,25,NoCri ,4,40,25,46773
our ,26,NoCri,4,40,25,41737
other ,26,NoCri ,4,40,25,45135
our ,27,NoCri,4,40,25,41737
other ,27,NoCri ,4,40,25,42002
our ,28,NoCri,4,40,25,41737
other ,28,NoCri ,4,40,25,46325
our ,29,NoCri,4,40,25,41737
other ,29,NoCri ,4,40,25,42516
our ,30,NoCri,4,40,25,41737
other ,30,NoCri ,4,40,25,45327
our ,31,NoCri,4,40,25,41737
other ,31,NoCri ,4,40,25,40570
our ,32,NoCri,4,40,25,41737
other ,32,NoCri ,4,40,25,40866
our ,33,NoCri,4,40,25,41737
other ,33,NoCri ,4,40,25,44309
our ,34,NoCri,4,40,25,41737
other ,34,NoCri ,4,40,25,45391
our ,35,NoCri,4,40,25,41737
other ,35,NoCri ,4,40,25,43658
our ,36,NoCri,4,40,25,41737
other ,36,NoCri ,4,40,25,41766
our ,37,NoCri,4,40,25,41737
other ,37,NoCri ,4,40,25,45964
our ,38,NoCri,4,40,25,41737
other ,38,NoCri ,4,40,25,45726
our ,39,NoCri,4,40,25,41737
other ,39,NoCri ,4,40,25,42477
our ,40,NoCri,4,40,25,41737
other ,40,NoCri ,4,40,25,44439
our ,41,NoCri,4,40,25,41737
other ,41,NoCri ,4,40,25,42310
our ,42,NoCri,4,40,25,41737
other ,42,NoCri ,4,40,25,44851
our ,43,NoCri,4,40,25,41737
other ,43,NoCri ,4,40,25,43018
our ,44,NoCri,4,40,25,41737
other ,44,NoCri ,4,40,25,41678
our ,45,NoCri,4,40,25,41737
other ,45,NoCri ,4,40,25,44960
our ,46,NoCri,4,40,25,41737
other ,46,NoCri ,4,40,25,47258
our ,47,NoCri,4,40,25,41737
other ,47,NoCri ,4,40,25,46333
our ,48,NoCri,4,40,25,41737
other ,48,NoCri ,4,40,25,42347
our ,49,NoCri,4,40,25,41737
other ,49,NoCri ,4,40,25,43739
our ,50,NoCri,4,40,25,41737
other ,50,NoCri ,4,40,25,47221
our ,51,NoCri,4,40,25,41737
other ,51,NoCri ,4,40,25,46188
our ,52,NoCri,4,40,25,41737
other ,52,NoCri ,4,40,25,44407
our ,53,NoCri,4,40,25,41737
other ,53,NoCri ,4,40,25,44075
our ,54,NoCri,4,40,25,41737
other ,54,NoCri ,4,40,25,44977
our ,55,NoCri,4,40,25,41737
other ,55,NoCri ,4,40,25,40079
our ,56,NoCri,4,40,25,41737
other ,56,NoCri ,4,40,25,46821
our ,57,NoCri,4,40,25,41737
other ,57,NoCri ,4,40,25,39796
our ,58,NoCri,4,40,25,41737
other ,58,NoCri ,4,40,25,41843
our ,59,NoCri,4,40,25,41737
other ,59,NoCri ,4,40,25,45378
our ,60,NoCri,4,40,25,41737
other ,60,NoCri ,4,40,25,41207
our ,61,NoCri,4,40,25,41737
other ,61,NoCri ,4,40,25,47227
our ,62,NoCri,4,40,25,41737
other ,62,NoCri ,4,40,25,44214
our ,63,NoCri,4,40,25,41737
other ,63,NoCri ,4,40,25,50593
our ,64,NoCri,4,40,25,41737
other ,64,NoCri ,4,40,25,39532
our ,65,NoCri,4,40,25,41737
other ,65,NoCri ,4,40,25,41890
our ,66,NoCri,4,40,25,41737
other ,66,NoCri ,4,40,25,42397
our ,67,NoCri,4,40,25,41737
other ,67,NoCri ,4,40,25,41090
our ,68,NoCri,4,40,25,41737
other ,68,NoCri ,4,40,25,42864
our ,69,NoCri,4,40,25,41737
other ,69,NoCri ,4,40,25,40395
our ,70,NoCri,4,40,25,41737
